Wallet,Balance,Type,,Wallet,Balance,,,,,,,,
0xD8d462958Fe3194cAbb95d502F1Ad7ddcF7E0558,0.001304823,,,0xfDF7fb637a50192BC9016e6156babb3f9004EF9b,6.07579E-05,,,,,,,23279, 0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,0.001096238,,,0x3F6459642Af95688BF01e34d73Bd34FD121e47b2,6.07498E-05,,,,,,,9846, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x70D0082Ef7F8aDaD12777edDAeB447f3052F74dC,0.001019368,,,0x5e16073080f5886f9C79FF5f0462ec938eAaFFa9,6.06824E-05,,,,,,,18680, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0xdCDc977e90Ad7980d8BbA4090dbB0EB70530B845,0.000902776,,,0xd362054D9703dE62c985222f40DD8b6b3Ce2D8DE,5.97258E-05,,,,,,,1930, 0xe4DC3F7998165ba167f97a72CAddD2D8EE1c7FFB
0xBfBD59C39f83068Ebe8EF181B927B85400222292,0.000578818,,,0x1441bAe48B5Da3da1D6E48C2C5b033fCbF6Ee759,5.86545E-05,,,,,,,17574, 0xf041e368e33d7f28dec1918D52D691C383f42e2d
0x31426Feb31a80bDf5EBf7150DdB1e437a3d2346f,0.000525434,,,0x1CA8Ac289DcC10d24785091161890D76f6d54DD9,5.6086E-05,,,,,,,23516, 0xFBD079d71e751A431c3015c950812d8cD150ac99
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,0.000315141,,,0xDF97540FD25F355bA8eD53A9eBBe3D7a3b37ee44,5.57272E-05,,,,,,,15737, 0x6fcf9D80e2b597F4B3FA764b5626F573a9Fc93D3
0x54c053F4127b6bA19BACDd7bBF45646D95CaE49b,9.8015E-05,,,0x90B90ed0266711066e3ca74A3C89582ea53De0E9,5.51972E-05,,,,,,,23806, 0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5
0xD8dB8f3369EFAFb47175e9078B83D6C4f724BD5d,9.73331E-05,,,0x1d651fC22aCA998A1dFc9Bc273d85a0540A6563a,5.48273E-05,,,,,,,16755, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0xd30126cDd9BbB338E0ca5A8d504B2EC2d43488c7,9.69852E-05,,,0xe78bCB254E84231164b8845aC5D01E55541C8aB5,5.35039E-05,,,,,,,4900, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x46b512b6546675024e09c286a3Ab38Ce21195F6f,9.59115E-05,,,0x0Dc7eB59fD19687cED582801dD89856fa13B8f41,5.22644E-05,,,,,,,7437, 0xbD6F5BdC401AB1Ca811e40755f4A2ddAd75cE2cc
0xbFf36B0e434F7DDd28c523571c3B9F93f60132F6,9.55982E-05,,,0x00987cbCE7014389197f9D5468Dab5A8facFfeE0,5.07082E-05,,,,,,,15148, 0xe7cBB8D73E5ca000816910f100D60b5Fe33588f7
0xDE35ebaAbc73ac403Fb5ac238b8b3FdF6Db4bF79,9.50738E-05,,,0xDeE45f774FA311199c5900e7C99A609E27EdCd4E,4.78957E-05,,,,,,,21248, 0x8B9F39b3c76AaB744BCee37cC56782bAC8eb5FFb
0x94046B4000fefc937F9AE219E2d92bf44A36393E,9.3798E-05,,,0x9A8ab692a6D73242C74a727Ac7587aEda778B131,4.75976E-05,,,,,,,4044, 0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00
0x552398406EAf406c6a9A52c7D7D3C601E588Dc98,9.32549E-05,,,0x9E0cb017C0E96b2fBc06Cd30B6F38f8E474e100A,4.66993E-05,,,,,,,10268, 0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5
0x0224b2311d5968fA00a42103788b2F4CCd0651aD,9.26683E-05,,,0x1758aC3FaB3C0Eaba6314e098e23bCcF456d33A2,4.61154E-05,,,,,,,21355, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x4E90C3113041948F9e224dCec76c666e5A0DE1A0,9.25978E-05,,,0xAF777F6ff15de8d50527208d8cbd36576b213f97,4.51799E-05,,,,,,,14707, 0x31382577B52bD5C71088089845D16CC044a464e2
0x7D3E4e3B30572B3a0b28b2B8CC9FdDD2Bd77cd5d,9.22547E-05,,,0xd6874acC7Cd2f875AD577BcCfDDC16a939188E68,4.32643E-05,,,,,,,13291, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x0ed2442C03091BD58Cf49710D793a634FF695B7d,9.11362E-05,,,0x2A254c18F8E1794B05beA298Ae27126Df160b9e0,4.17071E-05,,,,,,,7254, 0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e
0x507F0F88f638AA8a9b26a954A1e0aB680F663D4a,9.08733E-05,,,0x6701DC817396c99E40E31F2724Ea966e2832492C,4.11073E-05,,,,,,,19288, 0x2a08fEcB8AC932cb7d3f6A3A0e434a4B9968DD56
0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,8.99751E-05,,,0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82,4.08276E-05,,,,,,,2036, 0x50f461F471e7dCe973e27f0e319eBe868135D764
0xdAE2230E4D2eE5076D08C850759A19D6526baE89,8.98947E-05,,,0x7244B81B70Cd21Fb720e8E43E6491D9b87c1C23E,4.00244E-05,,,,,,,22565, 0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5
0x64931189b070Fc7C8c80839C8a2d9a10b83082AB,8.9323E-05,,,0x9BFc35E76dd986a1E341785E4E053e9C92160D6d,3.96625E-05,,,,,,,13711, 0xF18da6a854c715e2a6Cc74C3f12c9c2417ee3312
0x9Cf3B9716eb5AC0B8c4e8915796ADB3f478aB0e9,8.82617E-05,,,0x562a7ccf32fb6Ee2AC2FE37B9Ea5D55f4cE04d08,3.87596E-05,,,,,,,16296, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x2f51Dab960018056D29fD485FC871eF78A6b41d7,8.69784E-05,,,0xD10242803C5A2b8767Eb89D5360131A98021CB7D,3.75505E-05,,,,,,,20225, 0xadC045001169071580ad97aF8cF5efB7f235A719
0x13703F43D5AaE2b1032DA92E07415Ae79839930D,8.68335E-05,,,0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,3.59353E-05,,,,,,,22081, 0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e
0x2D5fb2F4ba7CF302028ED417c16f22A76b835a51,8.67514E-05,,,0x20Bfd85C389A85551A02C3feFDEb8B74402a79cA,3.29985E-05,,,,,,,18452, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0x941a95E58A293f1D8b5b43dFBdE07569ca96Bd90,8.55494E-05,,,0x0c404F55595ab844D519a084fF1B8cB36AAAD1d1,3.27594E-05,,,,,,,14294, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x841D4Ff88010194DC7d4370E3Ae94bE1B4caa573,8.50666E-05,,,0x868CE7eF95E86a6D00E1c7876FfbD01dc5B719ad,3.0528E-05,,,,,,,15953, 0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5
0x2c628914A9C4809C4A6AaBff889851444F64e457,8.41758E-05,,,0x4D35f0959A19d97daa4be287c379194818299225,3.00451E-05,,,,,,,19973, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0x178379B4BbA3B5ACab18BEbb9E03abBd899827F8,8.3993E-05,,,0xBd617f592d27cFCD015F6d554B2e83133b663182,2.71178E-05,,,,,,,463, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0x0E0934c9cB01a700B2e849E4b80c85ca93939C9D,8.22E-05,,,0x71C38305448e21f9CA3ed8d89e8Ad38dd0ea244F,2.63761E-05,,,,,,,15198, 0x90B90ed0266711066e3ca74A3C89582ea53De0E9
0x59F76c18a614085E16A0B9e8455b8999f76b0DCa,8.1883E-05,,,0xa4D8854dB6e5405eef75da8B401Da7D7c713787f,2.63139E-05,,,,,,,21876, 0xb74125Df13CB9194D93d8b62e0DB30352f2B8001
0x5Fc75cbbCdDf4398c5c2949a5736e299C1440576,8.13309E-05,,,0x942e805a47386db9788333A8ab160607f8Dc1da7,2.39162E-05,,,,,,,10126, 0x87f3838742e5FF8958D7ce92aFf4ecf07A1EdCC8
0x1A920434d3E1320cb1806e14b9939499d8Fc8e56,8.10261E-05,,,0x4217f967a8923C071B2a76Dc57e6dA369f5Bca7F,2.1994E-05,,,,,,,2390, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0x09949281E3247d8901Be507d32Ac8D8e12242a21,8.07133E-05,,,0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2.13867E-05,,,,,,,19126, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
0xEc23615309Aa1F56d5D01647E9C5d562Ff375Ba0,8.02418E-05,,,0xBb24D282b6D733B9B575fbECF42c730333869ccD,2.05717E-05,,,,,,,13423, 0xbbA31530Cd8e112be845da468B72fbbFE739387A
0x90C341b5aF48Eb1777cDc2C985b547A8eb9Ea9da,7.88958E-05,,,0x13f8b0f7bc87921dBA099c635bDe74b26B9674FC,1.96349E-05,,,,,,,17156, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x0BadB8176949ADD8582BEBfcb73777f2B02dA671,7.87482E-05,,,0xa4dDA080E000478EB51C5a9e1122f98Ca76ebD8E,1.91277E-05,,,,,,,15980, 0x4eb172821B5bC013269c4F6f6204F092D44197EC
0x9993AB06c1eDC0FdeA706b1F6F6359c0c1EC5E5b,7.84796E-05,,,0x9a0E09d47c84F1Ac3800E9a0FB0D732CA1c3F6b3,1.76449E-05,,,,,,,4572, 0x64eD2D64912e45d004a64b0f9F3D759533C395e8
0xf85ea6Bb6C717e733e91760f19D5f4AC382eeeD5,7.64103E-05,,,0x3049CFDADC637212740b7061b2169E6e0311422E,1.64379E-05,,,,,,,4571, 0x64eD2D64912e45d004a64b0f9F3D759533C395e8
0xBD6b15B9bA9224e0993dc8371CC705218076A188,7.63199E-05,,,0x100EF369bcbC42e47B712CC6E29eaF141F70443E,1.62852E-05,,,,,,,14673, 0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B
0x7f462f3565052f6444589f4C394443a9E84f5592,7.50588E-05,,,0xdAa11DD2F1c174391EAC8C1426D5491b21FA9cd3,1.6218E-05,,,,,,,2482, 0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B
0xD5B3D2A4fac2372CeB7E84ed23bE44AEb201F7FE,7.07516E-05,,,0x47dC446E56D14C5a51fB7cFf0abA7E5433754Be8,1.20279E-05,,,,,,,8909, 0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B
0x7989E741E0859b8C46475424c1a4A95D7F91Eea3,7.04064E-05,,,0xbA5589313Ee771863f923AaEde36027901364AA7,1.00006E-05,,,,,,,23206, 0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e
0x5C76C15A73f4C45ce64aD6871E91f487301F0D33,6.98588E-05,,,0x3967D78660bCBc95c625d58A40C42Ce10bd905D6,9.03771E-06,,,,,,,13833, 0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B
0x789C552F1F3ac2FaA8fbD901CF4C3FD3b45C1A66,6.86871E-05,,,0x7Ac90F34185a32Bcd8fD74c20d54fb540d76eA07,8.98176E-06,,,,,,,13057, 0xcfbc091F167bBa962790E23Ee2DDA557938b8BAf
0x288d3b021202293788d76F76947C74a65450374C,6.82484E-05,,,0xbD538A24BeE43033aDFD4EEee99003eFa31c31bc,8.3E-06,,,,,,,4772, 0xcfbc091F167bBa962790E23Ee2DDA557938b8BAf
0xEFC5cA62315Da3FE31d6e82FD826594aAFC99F7d,6.74069E-05,,,0xC6fed6a9dd7B9c6E9Ff2b0c5D88927Fa522B6d3C,7.95818E-06,,,,,,,23750, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xbA431c3f9B6dFB27450616506B330E3Dd5f72E0a,6.6711E-05,,,0xBD13608eB367B9744a1DAdCF134E61901D9154Da,6.36721E-06,,,,,,,22312, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xd949B19355f86cED38aAa7B58630404aC46e9B7b,6.66761E-05,,,0x7Ceb9F8cEb7f6ffBa4897a72883C4a9C0a241EB5,6.28094E-06,,,,,,,21405, 0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD
0xaFB2735179C625dD1D199b415a88A32C5D0fcCCE,6.5435E-05,,,0xaD3c869c70fF66F1523c7Cd462EF877Bcf1Ba93D,5.77118E-06,,,,,,,21316, 0x828B988721D983130695e2987cd4FdA605a07B8a
0x5bb504E6f93E19C806d19083a8EC31d0D1e16856,6.43486E-05,,,0x0524f2B8765Ee3A1a033311dDc9e2DcaaD34b8C3,5.69794E-06,,,,,,,24460, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x5CD4EF55C339ef01f79f494c0a568df90699Aa22,6.32638E-05,,,0xE2C6a4a3A83399775BA104f16F94D2eAe905d409,4.73804E-06,,,,,,,501, 0x18d9bA2baEfBdE0FF137C4ad031427EF205f1Fd9
0x4eDb4161D16c89b71Aec027930a943c3d4cf0777,6.29892E-05,,,0x6d7b212d1C91E735a2d0C3Cca20074c4285E8a44,2.21805E-06,,,,,,,8180, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0xc0C3a547231ea6aeBC543826bC55895B015467b3,6.14696E-05,,,0x6E9886aC892EC46A4CBb77E28B94Db4ddfc8Fb21,1.29177E-06,,,,,,,12947, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x2b734fa9B33CE0FaEbF93Ee0FAcA874b15BEB2cA,6.1197E-05,,,0xDF001929353D47Be8B50D84206910fAD4C64429f,1.16614E-06,,,,,,,22796, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xd96933b4Cc618835e5AC85C39dc14D4f7C764BB8,6.11379E-05,,,0xbC5e6cF484D1317ee285a1A441149657fA424a7d,6.42909E-07,,,,,,,3382, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xfDF7fb637a50192BC9016e6156babb3f9004EF9b,6.07579E-05,,,0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,2.97574E-07,,,,,,,14922, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x3F6459642Af95688BF01e34d73Bd34FD121e47b2,6.07498E-05,,,0xafae1E9EcD3a355b93960402E875b886f718C55E,1.63267E-07,,,,,,,16027, 0x75DE31874ecd755C6B000411074b74Ba5a467C19
0x5e16073080f5886f9C79FF5f0462ec938eAaFFa9,6.06824E-05,,,0x1316f72fC277FE86d0dc7c272058c95f80b2Fd81,1.38476E-12,,,,,,,21993, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0xd362054D9703dE62c985222f40DD8b6b3Ce2D8DE,5.97258E-05,,,0x6669cb45a853426bE450C1b5612DA9Ad3A9787DE,1.1E-17,,,,,,,14844, 0xb4D502361a3c6f823EEb9A99Af09E110382206ee
0x1441bAe48B5Da3da1D6E48C2C5b033fCbF6Ee759,5.86545E-05,,,,,,,,,,,10405, 0x472d7E705f3baa44f82bFF5B397330015d810828
0x1CA8Ac289DcC10d24785091161890D76f6d54DD9,5.6086E-05,,,,,,,,,,,7295, 0xd07f70Dd326A34a00961139458d86c6A30FcdCA5
0xDF97540FD25F355bA8eD53A9eBBe3D7a3b37ee44,5.57272E-05,,,,,,,,,,,12665, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0x90B90ed0266711066e3ca74A3C89582ea53De0E9,5.51972E-05,,,,,,,,,,,20706, 0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4
0x1d651fC22aCA998A1dFc9Bc273d85a0540A6563a,5.48273E-05,,,,,,,,,,,24568, 0xdf631777df4DebcBcd647e85bdcB868b43663BA0
0xe78bCB254E84231164b8845aC5D01E55541C8aB5,5.35039E-05,,,,,,,,,,,6278, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x0Dc7eB59fD19687cED582801dD89856fa13B8f41,5.22644E-05,,,,,,,,,,,16674, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0x00987cbCE7014389197f9D5468Dab5A8facFfeE0,5.07082E-05,,,,,,,,,,,950, 0xc0719b1040f7f8e904A6509F99335656C1d881eD
0xDeE45f774FA311199c5900e7C99A609E27EdCd4E,4.78957E-05,,,,,,,,,,,20894, 0xc7a00B2635339d1C4EB7A22AC73f53b7a9bD0613
0x9A8ab692a6D73242C74a727Ac7587aEda778B131,4.75976E-05,,,,,,,,,,,9412, 0x6186290B28D511bFF971631c916244A9fC539cfE
0x9E0cb017C0E96b2fBc06Cd30B6F38f8E474e100A,4.66993E-05,,,,,,,,,,,14972, 0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6
0x1758aC3FaB3C0Eaba6314e098e23bCcF456d33A2,4.61154E-05,,,,,,,,,,,14894, 0x5d5D7CA38EB488F49DD700c786a1b7Baa31b4486
0xAF777F6ff15de8d50527208d8cbd36576b213f97,4.51799E-05,,,,,,,,,,,12827, 0xdf631777df4DebcBcd647e85bdcB868b43663BA0
0xd6874acC7Cd2f875AD577BcCfDDC16a939188E68,4.32643E-05,,,,,,,,,,,21443, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0x2A254c18F8E1794B05beA298Ae27126Df160b9e0,4.17071E-05,,,,,,,,,,,18785, 0xE0350C57c2BA6eF8731e41E06F528E6661355B6b
0x6701DC817396c99E40E31F2724Ea966e2832492C,4.11073E-05,,,,,,,,,,,7499, 0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e
0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82,4.08276E-05,,,,,,,,,,,21501, 0x0Bd93eb28097CC848649D8d4Cb429536fC448b30
0x7244B81B70Cd21Fb720e8E43E6491D9b87c1C23E,4.00244E-05,,,,,,,,,,,20131, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x9BFc35E76dd986a1E341785E4E053e9C92160D6d,3.96625E-05,,,,,,,,,,,18795, 0x178379B4BbA3B5ACab18BEbb9E03abBd899827F8
0x562a7ccf32fb6Ee2AC2FE37B9Ea5D55f4cE04d08,3.87596E-05,,,,,,,,,,,22359, 0x4c1Fd4e71E38bDaE5cc0dBce263dBb6Be018B6cB
0xD10242803C5A2b8767Eb89D5360131A98021CB7D,3.75505E-05,,,,,,,,,,,12412, 0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,3.59353E-05,,,,,,,,,,,4630, 0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4
0x20Bfd85C389A85551A02C3feFDEb8B74402a79cA,3.29985E-05,,,,,,,,,,,19849, 0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D
0x0c404F55595ab844D519a084fF1B8cB36AAAD1d1,3.27594E-05,,,,,,,,,,,18483, 0xa532F169ceE0e551D4Da641031Ac78fd85461035
0x868CE7eF95E86a6D00E1c7876FfbD01dc5B719ad,3.0528E-05,,,,,,,,,,,24868, 0xdE6b1d60b5c5c0C8a41C8c3241C56E8754D5Ca65
0x4D35f0959A19d97daa4be287c379194818299225,3.00451E-05,,,,,,,,,,,18151, 0x0030B9F1925408D79be83C7cecfffdbACb638e9B
0xBd617f592d27cFCD015F6d554B2e83133b663182,2.71178E-05,,,,,,,,,,,10247, 0xAF777F6ff15de8d50527208d8cbd36576b213f97
0x71C38305448e21f9CA3ed8d89e8Ad38dd0ea244F,2.63761E-05,,,,,,,,,,,6731, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xa4D8854dB6e5405eef75da8B401Da7D7c713787f,2.63139E-05,,,,,,,,,,,22707, 0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e
0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2.56391E-05,,,,,,,,,,,12495, 0xa8f7aFca61b982B62F1E9cd0887fb58aa73e763A
0x942e805a47386db9788333A8ab160607f8Dc1da7,2.39162E-05,,,,,,,,,,,12224, 0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5
0x4217f967a8923C071B2a76Dc57e6dA369f5Bca7F,2.1994E-05,,,,,,,,,,,19062, 0xaE74D4Af5310170f8B2c0227B0C8CA70c8E2C78F
0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2.13867E-05,,,,,,,,,,,989, 0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC
0xBb24D282b6D733B9B575fbECF42c730333869ccD,2.05717E-05,,,,,,,,,,,3792, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x13f8b0f7bc87921dBA099c635bDe74b26B9674FC,1.96349E-05,,,,,,,,,,,19068, 0x2ba7F536fF0A4a043C2f3c25163F0384681657e8
0xa4dDA080E000478EB51C5a9e1122f98Ca76ebD8E,1.91277E-05,,,,,,,,,,,13028, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0x9a0E09d47c84F1Ac3800E9a0FB0D732CA1c3F6b3,1.76449E-05,,,,,,,,,,,5124, 0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F
0x3049CFDADC637212740b7061b2169E6e0311422E,1.64379E-05,,,,,,,,,,,9451, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x100EF369bcbC42e47B712CC6E29eaF141F70443E,1.62852E-05,,,,,,,,,,,4034, 0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4
0xdAa11DD2F1c174391EAC8C1426D5491b21FA9cd3,1.6218E-05,,,,,,,,,,,23170, 0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6
0x47dC446E56D14C5a51fB7cFf0abA7E5433754Be8,1.20279E-05,,,,,,,,,,,15547, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0xbA5589313Ee771863f923AaEde36027901364AA7,1.00006E-05,,,,,,,,,,,9701, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0x3967D78660bCBc95c625d58A40C42Ce10bd905D6,9.03771E-06,,,,,,,,,,,13611, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0x7Ac90F34185a32Bcd8fD74c20d54fb540d76eA07,8.98176E-06,,,,,,,,,,,15525, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0xbD538A24BeE43033aDFD4EEee99003eFa31c31bc,8.3E-06,,,,,,,,,,,15565, 0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3
0xC6fed6a9dd7B9c6E9Ff2b0c5D88927Fa522B6d3C,7.95818E-06,,,,,,,,,,,14094, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0xBD13608eB367B9744a1DAdCF134E61901D9154Da,6.36721E-06,,,,,,,,,,,17178, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x7Ceb9F8cEb7f6ffBa4897a72883C4a9C0a241EB5,6.28094E-06,,,,,,,,,,,5301, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0xaD3c869c70fF66F1523c7Cd462EF877Bcf1Ba93D,5.77118E-06,,,,,,,,,,,20955, 0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a
0x0524f2B8765Ee3A1a033311dDc9e2DcaaD34b8C3,5.69794E-06,,,,,,,,,,,11568, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xE2C6a4a3A83399775BA104f16F94D2eAe905d409,4.73804E-06,,,,,,,,,,,21706, 0x6B3bE6C88C8875168c694e57E62d1dE554Ee6902
0x6d7b212d1C91E735a2d0C3Cca20074c4285E8a44,2.21805E-06,,,,,,,,,,,22525, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x6E9886aC892EC46A4CBb77E28B94Db4ddfc8Fb21,1.29177E-06,,,,,,,,,,,22945, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0xDF001929353D47Be8B50D84206910fAD4C64429f,1.16614E-06,,,,,,,,,,,19597, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0xbC5e6cF484D1317ee285a1A441149657fA424a7d,6.42909E-07,,,,,,,,,,,7505, 0xc0719b1040f7f8e904A6509F99335656C1d881eD
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,2.97574E-07,,,,,,,,,,,21572, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0xafae1E9EcD3a355b93960402E875b886f718C55E,1.63267E-07,,,,,,,,,,,5138, 0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e
0x1316f72fC277FE86d0dc7c272058c95f80b2Fd81,1.38476E-12,,,,,,,,,,,23901, 0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4
0x605572243c30Af7493707C9c8E8aA2Ee25537e9A,4.69E-16,,,,,,,,,,,533, 0x34Fb6aBC67a85Ad6E9EEfAf7C5Ee00a5b858ab04
0xDd942254826C63E9B45748228DB7DfF54263Cd2B,3.8E-17,,,,,,,,,,,697, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x6669cb45a853426bE450C1b5612DA9Ad3A9787DE,1.1E-17,,,,,,,,,,,19471, 0x4Faf6D6819A7f9085bA6587b867Ec6ac20aC6641
,,,,,,,,,,,,11675, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
,,,,,,,,,,,,22856, 0x770aaA6828E3659f2D12D6b8CA999D34344385E8
,,,,,,,,,,,,13287, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
,,,,,,,,,,,,4954, 0xCeeC48581B3145a575508719f45da07dc57fA7ce
,,,,,,,,,,,,12575, 0xf31B40DbcBa528f2cD6Ea9D65058BE320175D259
,,,,,,,,,,,,16927, 0x4c1Fd4e71E38bDaE5cc0dBce263dBb6Be018B6cB
,,,,,,,,,,,,15958, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
,,,,,,,,,,,,19473, 0xC68C8452be34032ab999787796AE0fAaf071e054
,,,,,,,,,,,,7387, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
,,,,,,,,,,,,12704, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
,,,,,,,,,,,,5097, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
,,,,,,,,,,,,6985, 0x101aDDC07D63a6B35B199153252168aB9889Dca1
,,,,,,,,,,,,14855, 0x262336fd3Eda533826Aa4c92C9f23563f9F90693
,,,,,,,,,,,,14037, 0xB21731D830b7e8460E5D6c66Dc1CcC0A5D0A6B87
,,,,,,,,,,,,20808, 0xbeB8883c1f1221b965dD6c5364FcbEe085EaA3b0
,,,,,,,,,,,,8773, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
,,,,,,,,,,,,16642, 0x1CBd483CDa3AeADCC668be6e1252B01Bf3824411
,,,,,,,,,,,,7745, 0xDd60673f74E90801aFe2Fc7B0E28647f5D3D6764
,,,,,,,,,,,,4475, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
,,,,,,,,,,,,6437, 0xf2B9ec5724dC97362A53907c0b4cc0AA72369e63
,,,,,,,,,,,,8691, 0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b
,,,,,,,,,,,,11069, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
,,,,,,,,,,,,4533, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
,,,,,,,,,,,,1751, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
,,,,,,,,,,,,10685, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
,,,,,,,,,,,,8987, 0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f
,,,,,,,,,,,,22416, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
